onetsoccode,Image_Generation_AIOE,Language_Modeling_AIOE
17-2151.00,1.8450416492431616,0.9590560302746547
17-2161.00,1.5029828448626696,1.0182198783423113
17-2171.00,1.6797138102864226,1.0577234257058588
17-2199.03,1.617182354890321,1.0318087733784402
17-2199.03,1.617182354890321,0.7211509577865299
17-2199.03,1.617182354890321,0.48745928317435244
17-2199.03,1.617182354890321,0.5139295456055282
17-2199.03,1.617182354890321,0.0908754842765252
17-2199.03,1.617182354890321,0.48202762905425006
17-2199.03,1.617182354890321,0.6957938644127346
17-2199.03,1.617182354890321,0.36364470939503596
17-2199.05,1.25712301645876,1.0318087733784402
17-2199.05,1.25712301645876,0.7211509577865299
17-2199.05,1.25712301645876,0.48745928317435244
17-2199.05,1.25712301645876,0.5139295456055282
17-2199.05,1.25712301645876,0.0908754842765252
17-2199.05,1.25712301645876,0.48202762905425006
17-2199.05,1.25712301645876,0.6957938644127346
17-2199.05,1.25712301645876,0.36364470939503596
17-2199.06,0.9610049556636988,1.0318087733784402
17-2199.06,0.9610049556636988,0.7211509577865299
17-2199.06,0.9610049556636988,0.48745928317435244
17-2199.06,0.9610049556636988,0.5139295456055282
17-2199.06,0.9610049556636988,0.0908754842765252
17-2199.06,0.9610049556636988,0.48202762905425006
17-2199.06,0.9610049556636988,0.6957938644127346
17-2199.06,0.9610049556636988,0.36364470939503596
17-2199.07,1.5733749516802213,1.0318087733784402
17-2199.07,1.5733749516802213,0.7211509577865299
17-2199.07,1.5733749516802213,0.48745928317435244
17-2199.07,1.5733749516802213,0.5139295456055282
17-2199.07,1.5733749516802213,0.0908754842765252
17-2199.07,1.5733749516802213,0.48202762905425006
17-2199.07,1.5733749516802213,0.6957938644127346
17-2199.07,1.5733749516802213,0.36364470939503596
17-2199.08,1.1989861792570635,1.0318087733784402
17-2199.08,1.1989861792570635,0.7211509577865299
17-2199.08,1.1989861792570635,0.48745928317435244
17-2199.08,1.1989861792570635,0.5139295456055282
17-2199.08,1.1989861792570635,0.0908754842765252
17-2199.08,1.1989861792570635,0.48202762905425006
17-2199.08,1.1989861792570635,0.6957938644127346
17-2199.08,1.1989861792570635,0.36364470939503596
17-2199.09,0.9930580438095694,1.0318087733784402
17-2199.09,0.9930580438095694,0.7211509577865299
17-2199.09,0.9930580438095694,0.48745928317435244
17-2199.09,0.9930580438095694,0.5139295456055282
17-2199.09,0.9930580438095694,0.0908754842765252
17-2199.09,0.9930580438095694,0.48202762905425006
17-2199.09,0.9930580438095694,0.6957938644127346
17-2199.09,0.9930580438095694,0.36364470939503596
17-2199.10,1.6055736562636975,1.0318087733784402
17-2199.10,1.6055736562636975,0.7211509577865299
17-2199.10,1.6055736562636975,0.48745928317435244
17-2199.10,1.6055736562636975,0.5139295456055282
17-2199.10,1.6055736562636975,0.0908754842765252
17-2199.10,1.6055736562636975,0.48202762905425006
17-2199.10,1.6055736562636975,0.6957938644127346
17-2199.10,1.6055736562636975,0.36364470939503596
17-2199.11,0.7255374194213775,1.0318087733784402
17-2199.11,0.7255374194213775,0.7211509577865299
17-2199.11,0.7255374194213775,0.48745928317435244
17-2199.11,0.7255374194213775,0.5139295456055282
17-2199.11,0.7255374194213775,0.0908754842765252
17-2199.11,0.7255374194213775,0.48202762905425006
17-2199.11,0.7255374194213775,0.6957938644127346
17-2199.11,0.7255374194213775,0.36364470939503596
17-3011.00,1.436518895459738,0.24148561990154277
17-3012.00,1.4238266390499767,0.5132579342697784
17-3013.00,1.845542808230745,0.30182298907066424
17-3021.00,0.5769745044009471,0.11864135129086532
17-3022.00,1.540390826784364,0.4752171344214091
17-3023.00,0.7401986576243734,-0.026111190347714443
17-3024.00,0.3236750043634287,-0.6798967802868275
17-3024.00,0.3236750043634287,-0.6059235328834217
17-3024.01,0.27229634549619475,-0.6798967802868275
17-3024.01,0.27229634549619475,-0.6059235328834217
17-3025.00,0.350171659028299,-0.20978501706002206
17-3026.00,1.0705089528571843,0.26700994655270377
17-3026.00,1.0705089528571843,0.20373512608542127
17-3026.01,0.9082012342097623,0.26700994655270377
17-3026.01,0.9082012342097623,0.20373512608542127
17-3027.00,0.22142338443081439,-0.3166661530904133
17-3027.00,0.22142338443081439,-0.44167674179378474
17-3027.01,0.10543571980770038,-0.3166661530904133
17-3027.01,0.10543571980770038,-0.44167674179378474
17-3029.01,0.2521542834644,-0.45638888152949114
17-3029.01,0.2521542834644,-0.3402269288112672
17-3029.08,0.30420624833577536,-0.45638888152949114
17-3029.08,0.30420624833577536,-0.3402269288112672
17-3031.00,0.2632632405557977,-0.38697117772024997
19-1011.00,0.8728776658144285,0.8240991531676515
19-1012.00,1.0574392602495126,0.49337155746666583
19-1013.00,0.7141835506447912,0.49126450483021133
19-1021.00,1.0537250493692125,0.7645753722164826
19-1022.00,0.9790594226175108,0.43735111539591376
19-1023.00,0.19725015081922848,0.26727151387376014
19-1029.01,1.5447295194804558,0.9716221816733849
19-1029.01,1.5447295194804558,0.6969865422072862
19-1029.01,1.5447295194804558,0.9027881652888085
19-1029.01,1.5447295194804558,0.5849391494323639
19-1029.02,0.8040683383115159,0.9716221816733849
19-1029.02,0.8040683383115159,0.6969865422072862
19-1029.02,0.8040683383115159,0.9027881652888085
19-1029.02,0.8040683383115159,0.5849391494323639
